SCHEMA;TABLE_NAME;COLUMN_NAME;CONSTRAINT_TYPE
DELTA;SEG_ACIONAMENTOHISTORICOPORTO;CODATENDIMENTO;
DELTA;SEG_ACIONAMENTOHISTORICOPORTO;IDTEMAILENVIADO;
DELTA;SEG_ACIONAMENTOHISTORICOPORTO;IDTEMAILENVIADO;
DELTA;SEG_ACIONAMENTOHISTORICOPORTO;IDTPUBLICADOFTP;
DELTA;SEG_ACIONAMENTOHISTORICOPORTO;IDTPUBLICADOFTP;
DELTA;SEG_ACIONAMENTOHISTORICOPORTO;DATENVIO;
DELTA;SEG_APOLICEPROVISORIA;CODSEGURADORA;FK
DELTA;SEG_APOLICEPROVISORIA;CODSEGURADORA;
DELTA;SEG_APOLICEPROVISORIA;NUMAPOLICE;FK
DELTA;SEG_APOLICEPROVISORIA;NUMAPOLICE;
DELTA;SEG_APOLICEPROVISORIA;CODITEMDEFINITIVA;FK
DELTA;SEG_APOLICEPROVISORIA;CODITEMDEFINITIVA;
DELTA;SEG_APOLICEPROVISORIA;NUMPROPOSTA;
DELTA;SEG_APOLICEPROVISORIA;CODITEMPROVISORIA;
DELTA;GEN_TIPOQUITACAO;CODTIPOQUITACAO;PK
DELTA;GEN_TIPOQUITACAO;CODTIPOQUITACAO;
DELTA;GEN_TIPOQUITACAO;DSCTIPOQUITACAO;
DELTA;SEG_OPERACAOSEGURADORA;CODOPERACAO;
DELTA;SEG_OPERACAOSEGURADORA;CODOPERACAO;PK
DELTA;SEG_TIPOCONTATO;CODTIPOCONTATO;PK
DELTA;SEG_TIPOCONTATO;CODTIPOCONTATO;
DELTA;SEG_TIPOCONTATO;DSCTIPOCONTATO;
DELTA;GEN_PRODUTOCODIGOFORN;CODPRODUTO;
DELTA;GEN_PRODUTOCODIGOFORN;CODPRODUTO;PK
DELTA;GEN_PRODUTOCODIGOFORN;CODFORNECEDOR;
DELTA;GEN_PRODUTOCODIGOFORN;CODFORNECEDOR;PK
DELTA;GEN_PRODUTOCODIGOFORN;CODTIPOCODIGO;
DELTA;GEN_PRODUTOCODIGOFORN;CODTIPOCODIGO;PK
DELTA;GEN_PRODUTOCODIGOFORN;CODTIPOCODIGO;FK
DELTA;SEG_PERGUNTAPRODUTOGRUPOSEG;CODPERGUNTAATENDIMENTO;PK
DELTA;SEG_PERGUNTAPRODUTOGRUPOSEG;CODPERGUNTAATENDIMENTO;FK
DELTA;SEG_PERGUNTAPRODUTOGRUPOSEG;CODPERGUNTAATENDIMENTO;
DELTA;SEG_PERGUNTAPRODUTOGRUPOSEG;CODGRUPOPRODUTO;PK
DELTA;SEG_PERGUNTAPRODUTOGRUPOSEG;CODGRUPOPRODUTO;FK
DELTA;SEG_PERGUNTAPRODUTOGRUPOSEG;CODGRUPOPRODUTO;
DELTA;SEG_PERGUNTAPRODUTOGRUPOSEG;CODUSUARIO;FK
DELTA;SEG_AUDITORIAEVENTOS;IDTTIPOAUDIT;
DELTA;SEG_AUDITORIAEVENTOS;IDTTIPOAUDIT;
DELTA;SEG_AUDITORIAEVENTOS;VALSALDOFRANQUIA;
DELTA;SEG_AUDITORIACONFIPONTOFREQ;CODCHAVE;
DELTA;SEG_AUDITORIACONFIPONTOFREQ;CODUSUARIO;FK
DELTA;SEG_QUALIDADEARQUIVO;CODQUALIDADEARQUIVO;
DELTA;SEG_QUALIDADEARQUIVO;CODQUALIDADEARQUIVO;PK
DELTA;SEG_QUALIDADEARQUIVO;CODQUALIDADE;
DELTA;SEG_QUALIDADEARQUIVO;CODQUALIDADE;FK
DELTA;SEG_QUALIDADEARQUIVO;CODUSUARIOARQUIVO;
DELTA;SEG_QUALIDADEARQUIVO;CODUSUARIOARQUIVO;FK
DELTA;GEN_NOTAFISCALTIPOGRUPO;CODGRUPONOTA;
DELTA;GEN_NOTAFISCALTIPOGRUPO;CODGRUPONOTA;PK
DELTA;GEN_NOTAFISCALTIPOGRUPO;DSCGRUPONOTA;
DELTA;SEG_APOLICESINCRONIZACAO;CODAPOLICESINCRONIZACAO;PK
DELTA;SEG_APOLICESINCRONIZACAO;CODAPOLICESINCRONIZACAO;
DELTA;SEG_APOLICESINCRONIZACAO;NUMAPOLICE;
DELTA;SEG_APOLICESINCRONIZACAO;CODITEM;
DELTA;SEG_APOLICESINCRONIZACAO;CODSEGURADORA;
DELTA;SEG_APOLICESINCRONIZACAO;CODCARGASEGURADORA;
DELTA;SEG_APOLICESINCRONIZACAO;DATSINCRONIZACAO;
DELTA;SEG_APOLICESINCRONIZACAO;CODREGISTROHISTORICO;
DELTA;SEG_APOLICESINCRONIZACAO;DATREGISTRO;
DELTA;SEG_GRUPOSCRIPTTIPOSERVICOALLIANZ;CODGRUPOSCRIPTTIPOSERVICOALLIANZ;PK
DELTA;SEG_GRUPOSCRIPTTIPOSERVICOALLIANZ;CODGRUPOSCRIPTTIPOSERVICOALLIANZ;
DELTA;SEG_GRUPOSCRIPTTIPOSERVICOALLIANZ;CODGRUPOSCRIPTATG;
DELTA;SEG_GRUPOSCRIPTTIPOSERVICOALLIANZ;CODTIPOSERVICOCIA;
DELTA;SEG_GRUPOSCRIPTTIPOSERVICOALLIANZ;CODSERVICOCIA;
DELTA;SEG_DIRECIONAMENTOLPATD;CODIGO;
DELTA;SEG_DIRECIONAMENTOLPATD;CODIGO;PK
DELTA;SEG_DIRECIONAMENTOLPATD;DATINCLUSAO;
DELTA;SEG_DIRECIONAMENTOLPATD;CODUSUARIO;
DELTA;SEG_DIRECIONAMENTOLPATD;CODUSUARIO;FK
DELTA;SEG_DIRECIONAMENTOLPATD;IDTSTATUSOFERTA;
DELTA;SEG_DIRECIONAMENTOLPATD;IDTSTATUSOFERTA;
DELTA;SEG_DIRECIONAMENTOLPATD;CODMOTIVO;
DELTA;SEG_DIRECIONAMENTOLPATD;CODMOTIVO;FK
DELTA;SEG_DIRECIONAMENTOLPATD;VALFRANQUIAORIGINAL;
DELTA;SEG_DIRECIONAMENTOLPATD;VALDESCONTO;
DELTA;SEG_DIRECIONAMENTOLPATD;IDTATIVO;
DELTA;SEG_DIRECIONAMENTOLPATD;IDTATIVO;
DELTA;SEG_DIRECIONAMENTOLPATD;CODATENDIMENTO;
DELTA;SEG_DIRECIONAMENTOLPATD;CODATENDIMENTO;FK
DELTA;SEG_DIRECIONAMENTOLPATD;CODCLIENTE;
DELTA;SEG_DIRECIONAMENTOLPATD;CODCLIENTE;FK
DELTA;SEG_CAPACIDADEAGENDSCRIPT;CODREGISTRO;PK
DELTA;SEG_CAPACIDADEAGENDSCRIPT;CODREGISTRO;
DELTA;SEG_CAPACIDADEAGENDSCRIPT;CODCLIENTE;
DELTA;SEG_CAPACIDADEAGENDSCRIPT;CODCLIENTE;FK
DELTA;SEG_CAPACIDADEAGENDSCRIPT;CODCLIENTE;
DELTA;SEG_CAPACIDADEAGENDSCRIPT;CODTIPOSERVICOLOJA;
DELTA;SEG_CAPACIDADEAGENDSCRIPT;CODTIPOSERVICOLOJA;FK
DELTA;SEG_CAPACIDADEAGENDSCRIPT;CODTIPOSERVICOLOJA;
DELTA;SEG_CAPACIDADEAGENDSCRIPT;CODSEGMENTACAOHORASAGENDA;
DELTA;SEG_CAPACIDADEAGENDSCRIPT;CODSEGMENTACAOHORASAGENDA;FK
DELTA;SEG_CAPACIDADEAGENDSCRIPT;CODSEGMENTACAOHORASAGENDA;
DELTA;SEG_CAPACIDADEAGENDSCRIPT;DIASEMANA;
DELTA;SEG_CAPACIDADEAGENDSCRIPT;DIASEMANA;
DELTA;SEG_CAPACIDADEAGENDSCRIPT;CODCLASSIFICASCRIPT;
DELTA;SEG_CAPACIDADEAGENDSCRIPT;CODCLASSIFICASCRIPT;FK
DELTA;SEG_CAPACIDADEAGENDSCRIPT;CODCLASSIFICASCRIPT;
DELTA;SEG_CAPACIDADEAGENDSCRIPT;IDTTIPOAGENDA;
DELTA;SEG_PAGORDEMREEMBOLSODADOSCLI;CODCLIENTE;FK
DELTA;SEG_PAGORDEMREEMBOLSODADOSCLI;CODCLIENTE;
DELTA;SEG_PAGORDEMREEMBOLSODADOSCLI;CODBANCO;FK
DELTA;SEG_PAGORDEMREEMBOLSODADOSCLI;CODBANCO;
DELTA;SEG_PAGORDEMREEMBOLSODADOSCLI;IDTTIPOCONTA;
DELTA;SEG_PAGORDEMREEMBOLSODADOSCLI;CODDADOSCLIENTE;PK
DELTA;SEG_PAGORDEMREEMBOLSODADOSCLI;CODDADOSCLIENTE;
DELTA;SEG_CLASSIFICASCRIPTMAPEAMENTO;CODCLASSIFICASCRIPTMAPEAMENTO;PK
DELTA;SEG_CLASSIFICASCRIPTMAPEAMENTO;CODCLASSIFICASCRIPTMAPEAMENTO;
DELTA;SEG_CLASSIFICASCRIPTMAPEAMENTO;DSCCLASSIFICASCRIPTMAPEAMENTO;
DELTA;SEG_CARGAFIPELOGDETALHE;CODCARGAFIPELOGDETALHE;PK
DELTA;SEG_CARGAFIPELOGDETALHE;CODCARGAFIPELOGDETALHE;
DELTA;SEG_CARGAFIPELOGDETALHE;CODCARGAFIPELOG;FK
DELTA;SEG_CARGAFIPELOGDETALHE;CODCARGAFIPELOG;
DELTA;SEG_CARGAFIPELOGDETALHE;DSCCODIGO;
DELTA;SEG_CARGAFIPELOGDETALHE;DSCMARCA;
DELTA;SEG_CARGAFIPELOGDETALHE;DSCMODELO;
DELTA;SEG_CARGAFIPELOGDETALHE;NUMANO;
DELTA;SEG_CARGAFIPELOGDETALHE;IDTCOMBUSTIVEL;
DELTA;SEG_CARGAFIPELOGDETALHE;NUMLINHAARQUIVO;
DELTA;SEG_CARGAFIPELOGDETALHE;DSCERRO;
DELTA;GEN_CORRECAOIMAGEMTIPO;CODMOTIVOCORRECAO;PK
DELTA;GEN_CORRECAOIMAGEMTIPO;CODMOTIVOCORRECAO;FK
DELTA;GEN_CORRECAOIMAGEMTIPO;CODMOTIVOCORRECAO;
DELTA;GEN_CORRECAOIMAGEMTIPO;CODMOTIVOCORRECAOTIPO;PK
DELTA;GEN_CORRECAOIMAGEMTIPO;CODMOTIVOCORRECAOTIPO;FK
DELTA;GEN_CORRECAOIMAGEMTIPO;CODMOTIVOCORRECAOTIPO;
DELTA;SEG_APOLICESHONDAAUDITORIA;CODAPOLICESAUDITORIA;
DELTA;SEG_APOLICESHONDAAUDITORIA;CODAPOLICESAUDITORIA;PK
DELTA;SEG_APOLICESHONDAAUDITORIA;CODAPOLICESHONDA;
DELTA;SEG_APOLICESHONDAAUDITORIA;CODUSUARIO;
DELTA;SEG_APOLICESHONDAAUDITORIA;DATOCORRENCIA;
DELTA;SEG_AUDITORIACONFIGCREDENCIADO;CODREGISTRO;PK
DELTA;SEG_AUDITORIACONFIGCREDENCIADO;CODREGISTRO;
DELTA;SEG_AUDITORIACONFIGCREDENCIADO;CODUSUARIO;
DELTA;SEG_AUDITORIACONFIGCREDENCIADO;DATREGISTRO;
DELTA;GEN_FABRICANTE;CODFABRICANTE;PK
DELTA;GEN_FABRICANTE;CODFABRICANTE;
DELTA;GEN_FABRICANTE;DSCFABRICANTE;
DELTA;GEN_FABRICANTE;IDTATENDELINHAMONTAGEM;
DELTA;GEN_FABRICANTE;IDTSITUACAO;
DELTA;GEN_FABRICANTE;IDTORIGEMFORNECEDOR;
DELTA;GEN_FABRICANTE;IDTGENERICO;
DELTA;GEN_FABRICANTE;IDTGENERICO;
DELTA;GEN_FABRICANTE;IDTEXIBENADESCRICAOPRODUTO;
DELTA;SEG_AUDITORIARELUNIDADE;CODAUDITORIARELUNIDADE;
DELTA;SEG_AUDITORIARELUNIDADE;CODRELACAOUNIDADE;
DELTA;SEG_AUDITORIARELUNIDADE;CODUSUARIO;
DELTA;SEG_COTACAOTRANSPORTE;CODCOTACAOTRANSPORTE;PK
DELTA;SEG_COTACAOTRANSPORTE;CODCOTACAOTRANSPORTE;
DELTA;SEG_COTACAOTRANSPORTE;CODCLIENTEORIGEM;FK
DELTA;SEG_COTACAOTRANSPORTE;CODCLIENTEORIGEM;
DELTA;SEG_COTACAOTRANSPORTE;CODCLIENTEDESTINO;FK
DELTA;SEG_COTACAOTRANSPORTE;CODCLIENTEDESTINO;
DELTA;SEG_COTACAOTRANSPORTE;CODUSUARIOSOLICITACAO;FK
DELTA;SEG_COTACAOTRANSPORTE;CODUSUARIOSOLICITACAO;
DELTA;SEG_COTACAOTRANSPORTE;CODUSUARIOCOTACAO;FK
DELTA;SEG_COTACAOTRANSPORTE;CODCOTACAO;
DELTA;SEG_COTACAOTRANSPORTE;CODPRODUTO;FK
DELTA;SEG_COTACAOTRANSPORTE;CODPRODUTO;
DELTA;SEG_SCRIPTSERVICO;CODSERVICO;PK
DELTA;SEG_SCRIPTSERVICO;CODSERVICO;FK
DELTA;SEG_SCRIPTSERVICO;CODSERVICO;
DELTA;SEG_SCRIPTSERVICO;CODSCRIPT;PK
DELTA;SEG_SCRIPTSERVICO;CODSCRIPT;FK
DELTA;SEG_SCRIPTSERVICO;CODSCRIPT;
DELTA;SEG_SCRIPTSERVICO;CODTIPOSCRIPT;PK
DELTA;SEG_SCRIPTSERVICO;CODTIPOSCRIPT;FK
DELTA;SEG_SCRIPTSERVICO;CODTIPOSCRIPT;
DELTA;SEG_ORDEMSERVICO;IDTREEMBOLSO;
DELTA;SEG_ORDEMSERVICO;IDTTIPOSERVICOMOVEL;
DELTA;SEG_ORDEMSERVICO;CODUSUARIOENVIOFORM;FK
DELTA;SEG_ORDEMSERVICO;VALFRANQUIA;
DELTA;SEG_ORDEMSERVICO;IDTTIPOPESSOASEGURADO;
DELTA;SEG_ORDEMSERVICO;IDTDOCUMENTOFRANQUIA;
DELTA;SEG_ORDEMSERVICO;DATCRIACAO;
DELTA;SEG_ORDEMSERVICO;CODTABELA;FK
DELTA;SEG_ORDEMSERVICO;IDTCONVERTIDANEGOCIADA;
DELTA;SEG_ORDEMSERVICO;IDTTROCAREPARO;
DELTA;SEG_ORDEMSERVICO;IDTCREDSELECIONADO;
DELTA;SEG_ORDEMSERVICO;IDTCREDSELECIONADO;
DELTA;SEG_ORDEMSERVICO;IDTPENDENCIADOCUMENTACAO;
DELTA;SEG_ORDEMSERVICO;CODFABRICANTEUTILIZADO;FK
DELTA;SEG_PONTUACAOCREDENCIADO;CODCLIENTE;PK
DELTA;SEG_PONTUACAOCREDENCIADO;CODCLIENTE;FK
DELTA;SEG_PONTUACAOCREDENCIADO;CODCLIENTE;
DELTA;SEG_PONTUACAOCREDENCIADO;CODTIPOSCRIPT;PK
DELTA;SEG_PONTUACAOCREDENCIADO;CODTIPOSCRIPT;FK
DELTA;SEG_PONTUACAOCREDENCIADO;CODTIPOSCRIPT;
DELTA;SEG_PONTUACAOCREDENCIADO;CODAVALIACAO;PK
DELTA;SEG_PONTUACAOCREDENCIADO;CODAVALIACAO;FK
DELTA;SEG_PONTUACAOCREDENCIADO;CODAVALIACAO;
DELTA;SEG_PONTUACAOCREDENCIADO;VALPONTUACAO;
DELTA;SEG_FRANQUIAANEXOSERVICO;CODFRANQUIAANEXOSERVICO;
DELTA;SEG_FRANQUIAANEXOSERVICO;CODFRANQUIAANEXOSERVICO;PK
DELTA;SEG_FRANQUIAANEXOSERVICO;CODSEGURADORA;
DELTA;SEG_FRANQUIAANEXOSERVICO;CODSEGURADORA;FK
DELTA;SEG_FRANQUIAANEXOSERVICO;CODANEXO;
DELTA;SEG_FRANQUIAANEXOSERVICO;CODANEXO;FK
DELTA;SEG_FRANQUIAANEXOSERVICO;CODSERVICOITEM;
DELTA;SEG_FRANQUIAANEXOSERVICO;CODSERVICOITEM;FK
DELTA;SEG_FRANQUIAANEXOSERVICO;NUMVERSAO;
DELTA;SEG_FRANQUIAANEXOSERVICO;VALFRANQUIA;
DELTA;SEG_ILHAREGRA;CODREGRA;PK
DELTA;SEG_ILHAREGRA;CODREGRA;
DELTA;GEN_FORNECEDORCLASSIFICACAO;CODCLASSIFICACAO;PK
DELTA;GEN_FORNECEDORCLASSIFICACAO;CODCLASSIFICACAO;
DELTA;GEN_FORNECEDORCLASSIFICACAO;DSCCLASSIFICACAO;
DELTA;GEN_SISTEMAMODULOINCIDENTE;CODINCIDENTE;
DELTA;GEN_SISTEMAMODULOINCIDENTE;CODINCIDENTE;PK
DELTA;GEN_SISTEMAMODULOINCIDENTE;DSCINCIDENTE;
DELTA;GEN_SISTEMAMODULOINCIDENTE;CODSISTEMA;FK
DELTA;GEN_SISTEMAMODULOINCIDENTE;CODSISTEMA;
DELTA;GEN_SISTEMAMODULOINCIDENTE;CODMODULO;FK
DELTA;GEN_SISTEMAMODULOINCIDENTE;CODMODULO;
DELTA;GEN_SISTEMAMODULOINCIDENTE;CODUSUARIOINFORMANTE;
DELTA;GEN_SISTEMAMODULOINCIDENTE;CODUSUARIOINFORMANTE;FK
DELTA;GEN_SISTEMAMODULOINCIDENTE;CODUSUARIOREGISTRO;
DELTA;GEN_SISTEMAMODULOINCIDENTE;CODUSUARIOREGISTRO;FK
DELTA;SEG_CORRECAOFRANQUIAMANUAL;DATINCLUSAO;PK
DELTA;SEG_CORRECAOFRANQUIAMANUAL;DATINCLUSAO;
DELTA;SEG_CORRECAOFRANQUIAMANUAL;CODATENDIMENTO;PK
DELTA;SEG_CORRECAOFRANQUIAMANUAL;CODATENDIMENTO;
DELTA;SEG_NPSPARAMETRIZADIAS;CODNPSPARAMETRIZADIAS;PK
DELTA;SEG_NPSPARAMETRIZADIAS;CODNPSPARAMETRIZADIAS;
DELTA;SEG_NPSPARAMETRIZADIAS;DSCFLUXO;
DELTA;SEG_NPSPARAMETRIZADIAS;DSCCONSULTA;
DELTA;SEG_NPSPARAMETRIZADIAS;QTDDIAS;
DELTA;SEG_NPSPARAMETRIZADIAS;CODPRIORIDADE;
DELTA;GEN_CLIENTESOCIO;CODCLIENTE;PK
DELTA;GEN_CLIENTESOCIO;CODCLIENTE;FK
DELTA;GEN_CLIENTESOCIO;CODCLIENTE;
DELTA;GEN_INVENTARIO;CODEMPRESA;PK
DELTA;GEN_INVENTARIO;CODEMPRESA;FK
DELTA;GEN_INVENTARIO;CODEMPRESA;
DELTA;GEN_INVENTARIO;CODPRODUTO;PK
DELTA;GEN_INVENTARIO;CODPRODUTO;FK
DELTA;GEN_INVENTARIO;CODPRODUTO;
DELTA;GEN_INVENTARIO;DATINVENTARIO;PK
DELTA;GEN_INVENTARIO;DATINVENTARIO;
DELTA;SEG_DETALHEDICIONARIODADOS;CODSEGURADORA;PK
DELTA;SEG_DETALHEDICIONARIODADOS;CODSEGURADORA;FK
DELTA;SEG_DETALHEDICIONARIODADOS;CODSEGURADORA;FK
DELTA;SEG_DETALHEDICIONARIODADOS;CODSEGURADORA;
DELTA;SEG_DETALHEDICIONARIODADOS;CODITEM;PK
DELTA;SEG_DETALHEDICIONARIODADOS;CODITEM;FK
DELTA;SEG_DETALHEDICIONARIODADOS;CODITEM;
DELTA;SEG_DETALHEDICIONARIODADOS;CODCAMPO;PK
DELTA;SEG_DETALHEDICIONARIODADOS;CODCAMPO;
DELTA;SEG_DETALHEDICIONARIODADOS;CAMPOSEGURADORA;
DELTA;SEG_DETALHEDICIONARIODADOS;IDTPARAMETROCONTRATO;
DELTA;SEG_DETALHEDICIONARIODADOS;IDTPARAMETROCONTRATO;
DELTA;SEG_DETALHEDICIONARIODADOS;IDTPARAMETROFRANQUIA;
DELTA;SEG_DETALHEDICIONARIODADOS;IDTCAMPONULO;
DELTA;GEN_FORNECEDORFRETE;CODFORNECEDOR;PK
DELTA;GEN_FORNECEDORFRETE;CODFORNECEDOR;FK
DELTA;GEN_FORNECEDORFRETE;CODFORNECEDOR;
DELTA;GEN_FORNECEDORFRETE;CODTIPOFRETE;PK
DELTA;GEN_FORNECEDORFRETE;CODTIPOFRETE;FK
DELTA;GEN_FORNECEDORFRETE;CODTIPOFRETE;
DELTA;GEN_FORNECEDORFRETE;VALINFERIOR;
DELTA;SEG_EVENTOATENDIMENTO;CODEVEATD;PK
DELTA;SEG_EVENTOATENDIMENTO;CODEVEATD;
DELTA;SEG_EVENTOATENDIMENTO;CODEVENTO;FK
DELTA;SEG_EVENTOATENDIMENTO;CODEVENTO;
DELTA;SEG_EVENTOATENDIMENTO;CODATENDIMENTO;FK
DELTA;SEG_EVENTOATENDIMENTO;CODATENDIMENTO;
DELTA;SEG_EVENTOATENDIMENTO;IDTCOBROUFRANQUIA;
DELTA;SEG_EVENTOATENDIMENTO;IDTCOBROUFRANQUIA;
DELTA;SEG_EVENTOATENDIMENTO;CODTIPOFRANQUIA;FK
DELTA;SEG_EVENTOATENDIMENTO;IDTREQFRANQUIA;
DELTA;SEG_EVENTOATENDIMENTO;IDTLIBERADO;
DELTA;SEG_EVENTOATENDIMENTO;CODUSUARIO;FK
DELTA;SEG_EVENTOATENDIMENTO;CODMOTIVOLIB;FK
DELTA;GEN_AGRUPAMENTOVEICULO;CODTIPOAGRUPAMENTO;
DELTA;GEN_AGRUPAMENTOVEICULO;CODTIPOAGRUPAMENTO;PK
DELTA;GEN_AGRUPAMENTOVEICULO;CODTIPOAGRUPAMENTO;FK
DELTA;GEN_AGRUPAMENTOVEICULO;CODAGRUPAMENTO;
DELTA;GEN_AGRUPAMENTOVEICULO;CODAGRUPAMENTO;PK
DELTA;GEN_AGRUPAMENTOVEICULO;DSCAGRUPAMENTO;
DELTA;GEN_AGRUPAMENTOVEICULO;IDTSTATUS;
DELTA;GEN_AGRUPAMENTOVEICULO;CODTIPOAGRUPAMENTOPAI;FK
DELTA;GEN_AGRUPAMENTOVEICULO;CODAGRUPAMENTOPAI;FK
DELTA;SEG_MOTIVOCONTATO;CODMOTIVOCONTATO;PK
DELTA;SEG_MOTIVOCONTATO;CODMOTIVOCONTATO;
DELTA;SEG_MOTIVOCONTATO;DSCMOTIVOCONTATO;
DELTA;SEG_MOTIVOCONTATO;IDTSTATUS;
DELTA;SEG_MOTIVOCONTATO;IDTSTATUS;
DELTA;SEG_MOTIVOCONTATO;IDTSITUACAO;
DELTA;SEG_MOTIVOCONTATO;IDTSITUACAO;
DELTA;SEG_MOTIVOCONTATO;DSCJUSTIFICATIVA;
DELTA;SEG_CONTROLEJOBCARGA;CODJOB;PK
DELTA;SEG_CONTROLEJOBCARGA;CODJOB;
DELTA;SEG_CONTROLEJOBCARGA;DSCJOB;
DELTA;SEG_CONTROLEJOBCARGA;CODSEGURADORA;FK
DELTA;SEG_CONTROLEJOBCARGA;IDTSITUACAO;
DELTA;SEG_CONTROLEJOBCARGA;IDTSITUACAO;
DELTA;SEG_CONTROLEJOBCARGA;DATALTERACAO;
DELTA;SEG_CONTROLEJOBCARGA;DSCJUSTIFICATIVA;
DELTA;SEG_ERROAZULSEG;CODERRO;
DELTA;SEG_ERROAZULSEG;CODERRO;PK
DELTA;SEG_ERROAZULSEG;DSCERRO;
DELTA;SEG_ERROAZULSEG;IDTSTATUS;
DELTA;GEN_BANCO_VENCIMENTO;CODBANCO;
DELTA;GEN_BANCO_VENCIMENTO;CODBANCO;PK
DELTA;GEN_BANCO_VENCIMENTO;CODBANCO;FK
DELTA;GEN_BANCO_VENCIMENTO;CODVENCIMENTO;
DELTA;GEN_BANCO_VENCIMENTO;CODVENCIMENTO;PK
DELTA;GEN_BANCO_VENCIMENTO;DATVENCIMENTO;
DELTA;GEN_CARACTERISTICAFAMILIA;CODCARACTERISTICAFAMILIA;PK
DELTA;GEN_CARACTERISTICAFAMILIA;CODCARACTERISTICAFAMILIA;
DELTA;GEN_CARACTERISTICAFAMILIA;DSCCARACTERISTICAFAMILIA;
DELTA;SEG_FATURAMENTODIFFTMS;CODSEGURADORA;
DELTA;SEG_AGENDAAGENTE;CODAGENDAMENTO;
DELTA;SEG_AGENDAAGENTE;CODAGENDAMENTO;PK
DELTA;SEG_AGENDAAGENTE;CODAGENDAMENTO;FK
DELTA;SEG_AGENDAAGENTE;CODAGENTE;
DELTA;SEG_AGENDAAGENTE;CODAGENTE;PK
DELTA;SEG_AGENDAAGENTE;CODAGENTE;FK
DELTA;GEN_PARAMETROCCUSTO;CODPARAMETROCCUSTO;PK
DELTA;GEN_PARAMETROCCUSTO;CODPARAMETROCCUSTO;
DELTA;GEN_PARAMETROCCUSTO;CODPARAMETROCCUSTOACESSO;FK
DELTA;GEN_PARAMETROCCUSTO;CODPARAMETROCCUSTOACESSO;
DELTA;GEN_PARAMETROCCUSTO;CODCENTROCUSTOMXM;
DELTA;SEG_CLAUSULAPARAMCONTRATO;CODCLAUSULA;
DELTA;SEG_CLAUSULAPARAMCONTRATO;CODCLAUSULA;PK
DELTA;SEG_FATURAMENTOSEGURADORA;CODFATURAMENTO;PK
DELTA;SEG_FATURAMENTOSEGURADORA;CODFATURAMENTO;
DELTA;SEG_FATURAMENTOSEGURADORA;CODSEGURADORA;PK
DELTA;SEG_FATURAMENTOSEGURADORA;CODSEGURADORA;
DELTA;SEG_FATURAMENTOSEGURADORA;DATREGISTRO;
DELTA;SEG_USUARIOHOMEBASED;CODUSUARIOHOMEBASED;PK
DELTA;SEG_USUARIOHOMEBASED;CODUSUARIOHOMEBASED;FK
DELTA;SEG_USUARIOHOMEBASED;CODUSUARIOHOMEBASED;
DELTA;SEG_USUARIOHOMEBASED;CODUSUARIO;FK
DELTA;SEG_USUARIOHOMEBASED;CODUSUARIO;
DELTA;SEG_USUARIOHOMEBASED;DATINCLUSAO;
DELTA;SEG_USUARIOHOMEBASED;QTDINTERVALO;
DELTA;SEG_USUARIOHOMEBASED;DATENTRADA;
DELTA;SEG_USUARIOHOMEBASED;DATSAIDAALMOCO;
DELTA;SEG_USUARIOHOMEBASED;DATENTRADAALMOCO;
DELTA;SEG_USUARIOHOMEBASED;DATSAIDA;
DELTA;SEG_USUARIOHOMEBASED;IDTATIVO;
DELTA;SEG_USUARIOHOMEBASED;IDTATIVO;
DELTA;SEG_USUARIOHOMEBASED;IDTBLOQUEADO;
DELTA;SEG_USUARIOHOMEBASED;CODUSUARIOACAO;FK
DELTA;SEG_USUARIOHOMEBASED;CODUSUARIOACAO;
DELTA;SEG_CONFIGINDICACAOVISTORIA;CODCONFIGINDICACAOVISTORIA;
DELTA;SEG_CONFIGINDICACAOVISTORIA;CODCONFIGINDICACAOVISTORIA;PK
DELTA;SEG_CONFIGINDICACAOVISTORIA;CODSCRIPT;
DELTA;SEG_CONFIGINDICACAOVISTORIA;CODSCRIPT;FK
DELTA;SEG_CONFIGINDICACAOVISTORIA;CODTIPOSCRIPT;
DELTA;SEG_CONFIGINDICACAOVISTORIA;CODTIPOSCRIPT;FK
DELTA;SEG_CONFIGINDICACAOVISTORIA;IDTVISTORIA;
DELTA;SEG_CONFIGINDICACAOVISTORIA;IDTVISTORIA;
DELTA;SEG_CONFIGINDICACAOVISTORIA;DSCSCRIPT;
DELTA;SEG_CONFIGINDICACAOVISTORIA;IDTATIVO;
DELTA;SEG_CONFIGINDICACAOVISTORIA;IDTATIVO;
DELTA;SEG_CONFIGINDICACAOVISTORIA;IDTSINISTRO;
DELTA;SEG_CONFIGINDICACAOVISTORIA;IDTILHATECNICA;
DELTA;SEG_MENSAGEMENVIOTESTEVARIAVEL;CODMENSAGEMENVIOTESTEVARIAVEL;
DELTA;SEG_MENSAGEMENVIOTESTEVARIAVEL;CODMENSAGEMENVIOTESTEVARIAVEL;PK
DELTA;SEG_SEGURADORAVISTORIAMOBILE;CODSEGURADORA;PK
DELTA;SEG_SEGURADORAVISTORIAMOBILE;CODSEGURADORA;FK
DELTA;SEG_SEGURADORAVISTORIAMOBILE;CODSEGURADORA;
DELTA;SEG_SEGURADORAVISTORIAMOBILE;IDTSTATUS;
DELTA;GEN_LOGKIBANA;CODLOG;PK
DELTA;GEN_LOGKIBANA;CODLOG;
DELTA;GEN_LOGKIBANA;DSCEVENTO;
